Florian Cuxhaven 34/41-28	TSF-W	
		
LK Cuxhaven FTZ Cadenberge	Tannenweg 2	21781 Cadenberge
Florian Cuxhaven 81/17-01	MTW	
Florian Cuxhaven 81/59-01	GW-Öl	
Florian Cuxhaven 81/69-01	LKW	Schläuchwechselwagen / GW-A, Rollcontainer Beleuchtung und Zelt
	Werkstattwagen	
	Anhänger Ölwehr	
	Anhänger Stromerzeuger	
	Anhänger Schaum/Wasser-Werfer	
		
LK Cuxhaven FTZ Schiffdorf	Zum Feldkamp 14	27619 Schiffdorf
Florian Cuxhaven 80-12-01	ELW 2	
Florian Cuxhaven 82-17-01	Werkstattwagen / MTW	
Florian Cuxhaven 82-69-01	LKW	Schläuchwechselwagen / GW-A
